Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/154152      nk_layout_reset_min_row_height [176]
-----------------------------------------------
                0.00    0.00       1/1           nk_init [137]
[381]    0.0    0.00    0.00       1         nk_style_load_all_cursors [381]
-----------------------------------------------
                0.00    0.00       1/1           gui_init [83]
[382]    0.0    0.00    0.00       1         nk_style_set_font [382]
-----------------------------------------------
                0.00    0.00       1/1           fprintf [1337]
[383]    0.0    0.00    0.00       1         renderer_extra_gen_brdf_lut [383]
                0.00    0.00       1/92845       shader_delete [185]
-----------------------------------------------
                0.00    0.00       1/1           printf [4517]
[384]    0.0    0.00    0.00       1         save_sys_load_scene_terrain [384]
                0.00    0.00       1/1           asset_io_texture_write_pixels_to_buffer_u8 [365]
                0.00    0.00       1/1           asset_io_load_texture_full_path [363]
                0.00    0.00       1/4           assetm_init [347]
-----------------------------------------------
                0.00    0.00       1/1           __scripts_get_script_entity_enemy_behaviour_script_t [5731]
[385]    0.0    0.00    0.00       1         scripts_add_fps_controller_script_t [385]
-----------------------------------------------
                0.00    0.00       1/1           stbrp_init_target [239]
[386]    0.0    0.00    0.00       1         stbrp_setup_allow_out_of_mem [386]
-----------------------------------------------
                0.00    0.00       1/1           nk_font_bake [139]
[387]    0.0    0.00    0.00       1         stbtt_GetFontVMetrics [387]
                0.00    0.00       3/12730       stbrp_pack_rects [220]
-----------------------------------------------
                0.00    0.00       1/1           nk_font_bake_pack [140]
[388]    0.0    0.00    0.00       1         stbtt_InitFont [388]
                0.00    0.00       1/12730       stbrp_pack_rects [220]
-----------------------------------------------
                0.00    0.00       1/1           nk_font_bake_pack [140]
[389]    0.0    0.00    0.00       1         stbtt_PackBegin [389]
                0.00    0.00       2/578664      terrain_edit_update [164]
                0.00    0.00       1/4157        stbrp_init_target [239]
-----------------------------------------------
                0.00    0.00       1/1           nk_font_bake [139]
[390]    0.0    0.00    0.00       1         stbtt_PackEnd [390]
                0.00    0.00       2/578664      terrain_edit_update [164]
-----------------------------------------------
                0.00    0.00       1/1           nk_font_bake_pack [140]
[391]    0.0    0.00    0.00       1         stbtt_PackFontRangesGatherRects [391]
                0.00    0.00     224/416         stbtt_FindGlyphIndex [293]
                0.00    0.00     192/576         stbtt_GetGlyphBitmapBoxSubpixel [291]
                0.00    0.00       1/3           stbtt_ScaleForPixelHeight [352]
-----------------------------------------------
                0.00    0.00       1/1           nk_font_bake [139]
[392]    0.0    0.00    0.00       1         stbtt_PackFontRangesRenderIntoRects [392]
                0.00    0.00     194/194         stbtt_PackSetSkipMissingCodepoints [298]
                0.00    0.00     192/416         stbtt_FindGlyphIndex [293]
                0.00    0.00     192/192         stbtt_GetGlyphHMetrics [300]
                0.00    0.00     192/192         stbtt_GetGlyphBitmapBox [299]
                0.00    0.00     192/192         stbtt_MakeGlyphBitmapSubpixel [301]
                0.00    0.00       1/3           stbtt_ScaleForPixelHeight [352]
-----------------------------------------------
                0.00    0.00       1/1           terrain_add_chunk [5247]
[393]    0.0    0.00    0.00       1         terrain_calculate_normals_tangents [393]
-----------------------------------------------
                                 384             text_make_glyph [394]
                0.00    0.00       1/1           text_draw_glyph_box [353]
[394]    0.0    0.00    0.00       1+384     text_make_glyph [394]
                0.00    0.00       8/48315       stbds_rand_seed [194]
                                 384             text_make_glyph [394]
-----------------------------------------------
                0.00    0.00       1/1           program_start [1]
[395]    0.0    0.00    0.00       1         window_set_texturebuffer_to_update_to_screen_size [395]
-----------------------------------------------
                                   1             terrain_generate_chunk [5249]
[5249]   0.0    0.00    0.00       0+1       terrain_generate_chunk [5249]
                0.00    0.00    1996/26954       debug_draw_line_func [209]
                0.00    0.00     998/8986        debug_draw_mesh_model_func [224]
                0.00    0.00      25/140958      stbds_hash_string [180]
                                   1             terrain_generate_chunk [5249]
-----------------------------------------------
                0.00    0.00     172/172         main [2]
[5726]   0.0    0.00    0.00     172         __gcc_deregister_frame [5726]
-----------------------------------------------
                0.00    0.00      64/64          gui_properties_scripts [313]
[5727]   0.0    0.00    0.00      64         _scripts_get_generic_ [5727]
-----------------------------------------------
                0.00    0.00       1/7           state_entity_add_from_template [30]
                0.00    0.00       6/7           state_entity_add [4786]
[5728]   0.0    0.00    0.00       7         _script_remove_generic_ [5728]
                0.00    0.00       6/19044       state_entity_remove_child [211]
